symbol,name,last_sale,market_cap,ipo_year,sector,industry,summary_quote,exchange
CDOR,"Condor Hospitality Trust, Inc.",10.08,11773e4,NA,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cdor,NASDAQ
CFMS,"ConforMIS, Inc.",2.35,10644e4,2015,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/cfms,NASDAQ
CNFR,"Conifer Holdings, Inc.",5.65,4813e4,2015,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/cnfr,NASDAQ
CNMD,CONMED Corporation,50.5,141e7,1987,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/cnmd,NASDAQ
CTWS,"Connecticut Water Service, Inc.",61,73617e4,NA,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/ctws,NASDAQ
CNOB,"ConnectOne Bancorp, Inc.",27.35,87562e4,NA,Finance,Major Banks,http://www.nasdaq.com/symbol/cnob,NASDAQ
CONN,"Conn&#39;s, Inc.",33.95,106e7,2003,Consumer Services,Consumer Electronics/Video Chains,http://www.nasdaq.com/symbol/conn,NASDAQ
CNSL,"Consolidated Communications Holdings, Inc.",12.7,89962e4,2005,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/cnsl,NASDAQ
CWCO,Consolidated Water Co. Ltd.,12.25,18255e4,NA,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/cwco,NASDAQ
CNAC,Constellation Alpha Capital Corp.,9.74,18048e4,2017,Finance,Business Services,http://www.nasdaq.com/symbol/cnac,NASDAQ
CNACR,Constellation Alpha Capital Corp.,0.3311,NA,2017,Finance,Business Services,http://www.nasdaq.com/symbol/cnacr,NASDAQ
CNACU,Constellation Alpha Capital Corp.,10.17,18845e4,2017,Finance,Business Services,http://www.nasdaq.com/symbol/cnacu,NASDAQ
CNACW,Constellation Alpha Capital Corp.,0.22,NA,2017,Finance,Business Services,http://www.nasdaq.com/symbol/cnacw,NASDAQ
CPSS,"Consumer Portfolio Services, Inc.",4.32,9407e4,1992,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/cpss,NASDAQ
CFRX,ContraFect Corporation,1.02,7513e4,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cfrx,NASDAQ
CTRV,ContraVir Pharmaceuticals Inc,0.34,2661e4,NA,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ctrv,NASDAQ
CTRL,Control4 Corporation,31.51,79615e4,2013,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/ctrl,NASDAQ
CPRT,"Copart, Inc.",44.11,102e8,1994,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/cprt,NASDAQ
CRBP,"Corbus Pharmaceuticals Holdings, Inc.",7.15,39733e4,NA,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/crbp,NASDAQ
CORT,Corcept Therapeutics Incorporated,16.61,19e8,1982,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cort,NASDAQ
CORE,"Core-Mark Holding Company, Inc.",31.38,145e7,NA,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/core,NASDAQ
CORI,"Corium International, Inc.",10.99,39569e4,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cori,NASDAQ
CSOD,"Cornerstone OnDemand, Inc.",35.07,2029999999.9999998,2011,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/csod,NASDAQ
CRVL,CorVel Corp.,57.35,108e7,NA,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/crvl,NASDAQ
CRVS,"Corvus Pharmaceuticals, Inc.",9.3,19568e4,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/crvs,NASDAQ
CSGP,"CoStar Group, Inc.",294.86,1066e7,1998,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/csgp,NASDAQ
COST,Costco Wholesale Corporation,192.73,8422e7,NA,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/cost,NASDAQ
CPAH,CounterPath Corporation,2.66,1462e4,NA,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cpah,NASDAQ
ICBK,"County Bancorp, Inc.",32.56,21729e4,2015,Finance,Major Banks,http://www.nasdaq.com/symbol/icbk,NASDAQ
COUP,Coupa Software Incorporated,32.75,176e7,2016,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/coup,NASDAQ
CVTI,"Covenant Transportation Group, Inc.",28.74,525669999.99999994,1994,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/cvti,NASDAQ
COWN,Cowen Inc.,13.95,43367e4,NA,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/cown,NASDAQ
COWNL,Cowen Inc.,26.94,NA,NA,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/cownl,NASDAQ
COWNZ,Cowen Inc.,25.3,NA,NA,NA,NA,http://www.nasdaq.com/symbol/cownz,NASDAQ
PMTS,CPI Card Group Inc.,0.8606,4791e4,2015,Finance,Finance Companies,http://www.nasdaq.com/symbol/pmts,NASDAQ
CPSH,CPS Technologies Corp.,1.5,1981e4,NA,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/cpsh,NASDAQ
CRAI,"CRA International,Inc.",44.56,36134e4,1998,Miscellaneous,Other Consumer Services,http://www.nasdaq.com/symbol/crai,NASDAQ
CBRL,"Cracker Barrel Old Country Store, Inc.",164.69,395e7,1981,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/cbrl,NASDAQ
BREW,"Craft Brew Alliance, Inc.",19.2,37049e4,NA,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/brew,NASDAQ
CRAY,Cray Inc,24.95,101e7,NA,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/cray,NASDAQ
CACC,Credit Acceptance Corporation,326,63e8,1992,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/cacc,NASDAQ
USOI,Credit Suisse AG,25.575,NA,NA,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/usoi,NASDAQ
CREE,"Cree, Inc.",39.13,384e7,1993,Technology,Semiconductors,http://www.nasdaq.com/symbol/cree,NASDAQ
CRESY,Cresud S.A.C.I.F. y A.,20.5,102e7,1997,Finance,Real Estate,http://www.nasdaq.com/symbol/cresy,NASDAQ
CRSP,CRISPR Therapeutics AG,19.17,78634e4,2016,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/crsp,NASDAQ
CRTO,Criteo S.A.,22.68,15e8,2013,Technology,Advertising,http://www.nasdaq.com/symbol/crto,NASDAQ
CROX,"Crocs, Inc.",12.55,87433e4,2006,Consumer Non-Durables,Shoe Manufacturing,http://www.nasdaq.com/symbol/crox,NASDAQ
CCRN,"Cross Country Healthcare, Inc.",12.96,47279e4,2001,Technology,Professional Services,http://www.nasdaq.com/symbol/ccrn,NASDAQ
CRWS,"Crown Crafts, Inc.",6.35,64040000.00000001,NA,Basic Industries,Textiles,http://www.nasdaq.com/symbol/crws,NASDAQ
CYRX,"CryoPort, Inc.",8.56,21863e4,NA,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/cyrx,NASDAQ
CYRXW,"CryoPort, Inc.",5.21,NA,NA,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/cyrxw,NASDAQ
CSGS,"CSG Systems International, Inc.",44.55,149e7,1996,Technology,EDP Services,http://www.nasdaq.com/symbol/csgs,NASDAQ
CCLP,CSI Compressco LP,5.17,19087e4,2011,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/cclp,NASDAQ
CSPI,CSP Inc.,10.78,423e5,1982,Technology,EDP Services,http://www.nasdaq.com/symbol/cspi,NASDAQ
CSWI,"CSW Industrials, Inc.",47.2,75377e4,NA,Basic Industries,Home Furnishings,http://www.nasdaq.com/symbol/cswi,NASDAQ
CSX,CSX Corporation,52.93,473e8,NA,Transportation,Railroads,http://www.nasdaq.com/symbol/csx,NASDAQ
CTIC,CTI BioPharma Corp.,2.51,10786e4,1997,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ctic,NASDAQ
CTIB,CTI Industries Corporation,3.9425,139e5,1997,Basic Industries,Specialty Chemicals,http://www.nasdaq.com/symbol/ctib,NASDAQ
CTRP,"Ctrip.com International, Ltd.",44.01,2259e7,2003,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ctrp,NASDAQ
CUI,"CUI Global, Inc.",2.48,7044e4,NA,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/cui,NASDAQ
CPIX,Cumberland Pharmaceuticals Inc.,7.11,11197e4,2009,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cpix,NASDAQ
CRIS,"Curis, Inc.",0.77,12627e4,NA,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/cris,NASDAQ
CUTR,"Cutera, Inc.",47.4,65673e4,2004,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/cutr,NASDAQ
CVBF,CVB Financial Corporation,23.91,263e7,NA,Finance,Major Banks,http://www.nasdaq.com/symbol/cvbf,NASDAQ
CVV,CVD Equipment Corporation,11.14,7141e4,NA,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/cvv,NASDAQ
CYAN,Cyanotech Corporation,4.1,2355e4,NA,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/cyan,NASDAQ
CYBR,CyberArk Software Ltd.,43.6,15e8,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cybr,NASDAQ
CYBE,CyberOptics Corporation,15.55,1085e5,1987,Capital Goods,Electronic Components,http://www.nasdaq.com/symbol/cybe,NASDAQ
CYCC,"Cyclacel Pharmaceuticals, Inc.",1.71,2036e4,NA,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cycc,NASDAQ
CYCCP,"Cyclacel Pharmaceuticals, Inc.",7.4,248e4,NA,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cyccp,NASDAQ
CBAY,CymaBay Therapeutics Inc.,8.32,36495e4,NA,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cbay,NASDAQ
CY,Cypress Semiconductor Corporation,15.24,509e7,1986,Technology,Semiconductors,http://www.nasdaq.com/symbol/cy,NASDAQ
CYRN,CYREN Ltd.,2.4,11961e4,NA,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cyrn,NASDAQ
CONE,CyrusOne Inc,59.45,543e7,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cone,NASDAQ
CYTK,"Cytokinetics, Incorporated",8.4,45263e4,2004,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/cytk,NASDAQ
