symbol,name,last_sale,market_cap,ipo_year,sector,industry,summary_quote,exchange
PCG^A,Pacific Gas & Electric Co.,30.47,NA,NA,NA,NA,http://www.nasdaq.com/symbol/pcg^a,AMEX
PCG^B,Pacific Gas & Electric Co.,27.7999,NA,NA,NA,NA,http://www.nasdaq.com/symbol/pcg^b,AMEX
PCG^C,Pacific Gas & Electric Co.,26.3745,NA,NA,NA,NA,http://www.nasdaq.com/symbol/pcg^c,AMEX
PCG^D,Pacific Gas & Electric Co.,26.3117,NA,NA,NA,NA,http://www.nasdaq.com/symbol/pcg^d,AMEX
PCG^E,Pacific Gas & Electric Co.,26.27,NA,NA,NA,NA,http://www.nasdaq.com/symbol/pcg^e,AMEX
PCG^G,Pacific Gas & Electric Co.,26.05,NA,NA,NA,NA,http://www.nasdaq.com/symbol/pcg^g,AMEX
PCG^H,Pacific Gas & Electric Co.,25.5,NA,NA,NA,NA,http://www.nasdaq.com/symbol/pcg^h,AMEX
PCG^I,Pacific Gas & Electric Co.,25.2059,NA,NA,NA,NA,http://www.nasdaq.com/symbol/pcg^i,AMEX
PTN,"Palatin Technologies, Inc.",0.8543,16258e4,NA,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ptn,AMEX
PARR,"Par Pacific Holdings, Inc.",19.82,90757e4,NA,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/parr,AMEX
PZG,Paramount Gold Nevada Corp.,1.27,2931e4,2015,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/pzg,AMEX
TEUM,Pareteum Corporation,0.79,3391e4,NA,Technology,EDP Services,http://www.nasdaq.com/symbol/teum,AMEX
PRK,Park National Corporation,107.77,165e7,NA,Finance,Major Banks,http://www.nasdaq.com/symbol/prk,AMEX
BTU^,Peabody Energy Corporation,67.25,NA,NA,NA,NA,http://www.nasdaq.com/symbol/btu^,AMEX
PED,Pedevco Corp.,0.3096,188e4,NA,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ped,AMEX
PFNX,Pfenex Inc.,2.14,5039e4,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/pfnx,AMEX
HNW,Pioneer Diversified High Income Trust,15.68,13066e4,2007,NA,NA,http://www.nasdaq.com/symbol/hnw,AMEX
PLG,Platinum Group Metals Ltd.,0.32,4751e4,NA,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/plg,AMEX
PLYM,"Plymouth Industrial REIT, Inc.",18.28,697e5,2017,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/plym,AMEX
PLYM^A,"Plymouth Industrial REIT, Inc.",25.0991,NA,NA,NA,NA,http://www.nasdaq.com/symbol/plym^a,AMEX
PLM,Polymet Mining Corp.,0.7099,22661e4,NA,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/plm,AMEX
PW,Power REIT,6.07,1109e4,NA,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/pw,AMEX
PW^A,Power REIT,26.51,NA,NA,NA,NA,http://www.nasdaq.com/symbol/pw^a,AMEX
PLX,"Protalix BioTherapeutics, Inc.",0.613,8565e4,NA,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/plx,AMEX
RLGT,"Radiant Logistics, Inc.",4.68,22979e4,NA,Transportation,Oil Refining/Marketing,http://www.nasdaq.com/symbol/rlgt,AMEX
RLGT^A,"Radiant Logistics, Inc.",25.85,NA,NA,NA,NA,http://www.nasdaq.com/symbol/rlgt^a,AMEX
UTG,Reaves Utility Income Fund,31.3,152e7,2004,NA,NA,http://www.nasdaq.com/symbol/utg,AMEX
REED,"Reeds, Inc.",1.4,243e5,NA,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/reed,AMEX
RHE,"Regional Health Properties, Inc.",0.2024,4019999.9999999995,2017,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/rhe,AMEX
RHE^A,"Regional Health Properties, Inc.",9.01,NA,NA,NA,NA,http://www.nasdaq.com/symbol/rhe^a,AMEX
RWC,RELM Wireless Corporation,3.55,4915e4,NA,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/rwc,AMEX
RCG,"RENN Fund, Inc.",1.45,647e4,NA,NA,NA,http://www.nasdaq.com/symbol/rcg,AMEX
RVP,"Retractable Technologies, Inc.",0.6699,2188e4,NA,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/rvp,AMEX
RNN,"Rexahn Pharmaceuticals, Inc.",1.92,6091e4,NA,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rnn,AMEX
REI,"Ring Energy, Inc.",12.84,69523e4,NA,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/rei,AMEX
RIF,RMR Real Estate Income Fund,19.45,19843e4,NA,NA,NA,http://www.nasdaq.com/symbol/rif,AMEX
SACH,Sachem Capital Corp.,3.93,6058e4,2017,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sach,AMEX
SGA,"Saga Communications, Inc.",42,24809e4,NA,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/sga,AMEX
SNMP,Sanchez Midstream Partners LP,10.5,15517e4,NA,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/snmp,AMEX
SAND,Sandstorm Gold Ltd,4.58,83538e4,NA,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/sand,AMEX
SEB,Seaboard Corporation,4210.44,493e7,1996,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/seb,AMEX
SENS,"Senseonics Holdings, Inc.",2.6,35556e4,NA,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/sens,AMEX
SVT,"Servotronics, Inc.",11.42,2868e4,NA,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/svt,AMEX
SMTS,Sierra Metals Inc.,2.2,35789e4,NA,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/smts,AMEX
SIF,"SIFCO Industries, Inc.",6.6,3693e4,NA,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/sif,AMEX
SVM,Silvercorp Metals Inc.,2.53,42553e4,NA,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/svm,AMEX
SKY,Skyline Corporation,12.54,10523e4,NA,Basic Industries,Homebuilding,http://www.nasdaq.com/symbol/sky,AMEX
XPL,Solitario Zinc Corp.,0.5992,3502e4,NA,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/xpl,AMEX
SCE^B,Southern California Edison Company,24.59,NA,NA,NA,NA,http://www.nasdaq.com/symbol/sce^b,AMEX
SCE^C,Southern California Edison Company,24.5957,NA,NA,NA,NA,http://www.nasdaq.com/symbol/sce^c,AMEX
SCE^D,Southern California Edison Company,25.75,NA,NA,NA,NA,http://www.nasdaq.com/symbol/sce^d,AMEX
SCE^E,Southern California Edison Company,25.6632,NA,NA,NA,NA,http://www.nasdaq.com/symbol/sce^e,AMEX
SGB,Southwest Georgia Financial Corporation,20.6403,5258e4,NA,Finance,Major Banks,http://www.nasdaq.com/symbol/sgb,AMEX
LOV,"Spark Networks, Inc.",12.07,NA,2017,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/lov,AMEX
SRCI,SRC Energy Inc.,7.99,193e7,NA,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/srci,AMEX
SGY.WS,Stone Energy Corporation,NA,NA,NA,NA,NA,http://www.nasdaq.com/symbol/sgy.ws,AMEX
STRP,Straight Path Communications Inc.,181.3,231e7,2013,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/strp,AMEX
SSY,"SunLink Health Systems, Inc.",1.59,1457e4,NA,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/ssy,AMEX
SDPI,"Superior Drilling Products, Inc.",1.23,2991e4,2014,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/sdpi,AMEX
SYN,"Synthetic Biologics, Inc",0.5401,6944e4,NA,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/syn,AMEX
TKAT,"Takung Art Co., Ltd.",2.7892,3121e4,NA,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/tkat,AMEX
TRX,Tanzanian Royalty Exploration Corporation,0.2946,3601e4,NA,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/trx,AMEX
TGB,Taseko Mines Limited,2.09,47387e4,NA,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/tgb,AMEX
TIK,Tel-Instrument Electronics Corp.,3.2,1042e4,NA,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/tik,AMEX
TGC,"Tengasco, Inc.",0.72,765e4,NA,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tgc,AMEX
GLU,The Gabelli Global Utility and Income Trust,20.95,8613e4,2004,NA,NA,http://www.nasdaq.com/symbol/glu,AMEX
GLU^A,The Gabelli Global Utility and Income Trust,50.8,NA,NA,NA,NA,http://www.nasdaq.com/symbol/glu^a,AMEX
GGO,The Gabelli Go Anywhere Trust,17.12,2757e4,2016,NA,NA,http://www.nasdaq.com/symbol/ggo,AMEX
GGO^A,The Gabelli Go Anywhere Trust,43.5,NA,NA,NA,NA,http://www.nasdaq.com/symbol/ggo^a,AMEX
TMP,Tompkins Financial Corporation,83.09,126e7,NA,Finance,Major Banks,http://www.nasdaq.com/symbol/tmp,AMEX
TAT,Transatlantic Petroleum Ltd,1.03,5183e4,NA,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tat,AMEX
TRXC,"TransEnterix, Inc.",2.12,42239e4,NA,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/trxc,AMEX
TMQ,Trilogy Metals Inc.,0.8881,9386e4,NA,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/tmq,AMEX
TPHS,Trinity Place Holdings Inc.,7.11,22362e4,NA,Consumer Services,Building operators,http://www.nasdaq.com/symbol/tphs,AMEX
TRT,Trio-Tech International,6.85,242e5,NA,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/trt,AMEX
HTM,U.S. Geothermal Inc.,3.39,65349999.99999999,NA,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/htm,AMEX
UFAB,"Unique Fabricating, Inc.",7.6,7416e4,2015,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/ufab,AMEX
UAMY,United States Antimony Corporation,0.289,195e5,NA,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/uamy,AMEX
UUU,"Universal Security Instruments, Inc.",1.55,358e4,NA,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/uuu,AMEX
UQM,UQM Technologies Inc.,1.4,7568e4,NA,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/uqm,AMEX
URG,Ur Energy Inc,0.7171,1047e5,NA,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/urg,AMEX
UEC,Uranium Energy Corp.,1.84,25725e4,NA,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/uec,AMEX
VII,"Vicon Industries, Inc.",0.4131,725e4,NA,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/vii,AMEX
VHC,VirnetX Holding Corp,3.85,22652e4,NA,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/vhc,AMEX
VGZ,Vista Gold Corporation,0.645,64120000.00000001,NA,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/vgz,AMEX
VNRX,VolitionRX Limited,3.11,8247e4,2015,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/vnrx,AMEX
VISI,"Volt Information Sciences, Inc.",3.9,8194e4,NA,Technology,Professional Services,http://www.nasdaq.com/symbol/visi,AMEX
EAD,Wells Fargo Income Opportunities Fund,8.36,58954e4,2003,NA,NA,http://www.nasdaq.com/symbol/ead,AMEX
ERC,Wells Fargo Multi-Sector Income Fund,12.98,45352e4,2003,NA,NA,http://www.nasdaq.com/symbol/erc,AMEX
ERH,Wells Fargo Utilities and High Income Fund,13.29,12285e4,2004,NA,NA,http://www.nasdaq.com/symbol/erh,AMEX
WRN,Western Copper and Gold Corporation,0.96,9279e4,2011,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/wrn,AMEX
WYY,WidePoint Corporation,0.62,5148e4,NA,Technology,EDP Services,http://www.nasdaq.com/symbol/wyy,AMEX
WTT,"Wireless Telecom Group,  Inc.",2.2,5014e4,NA,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/wtt,AMEX
XTNT,"Xtant Medical Holdings, Inc.",0.5697,1035e4,NA,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/xtnt,AMEX
YUMA,"Yuma Energy, Inc.",1.13,2561e4,NA,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/yuma,AMEX
ZDGE,"Zedge, Inc.",2.59,2581e4,2016,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/zdge,AMEX
ZOM,Zomedica Pharmaceuticals Corp.,2.25,20101e4,2017,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/zom,AMEX
