name,symbol,market_cap,earnings_date,fiscal_quarter,consensus_eps,number_ests,last_year_earnings_date,last_year_eps,earnings_type
Heico Corporation,HEI,8119999999.999999,2017-12-18,Oct 2017,$0.57,6,2016-12-13,$0.52,confirmed
